Company_Name,Street_Address1,Street_Address2,City,State,Zip_Code
18452,,,Anacortes,WA,
22730,,,Anacortes,WA,
30750,,,Anacortes,WA,
30811,,,Anacortes,WA,
7580,,,Anaheim,CA,
9453,,,Anaheim,CA,
11221,,,Anaheim,CA,
11360,,,Anaheim,CA,
12808,,,Anaheim,CA,
13951,,,Anaheim,CA,
17479,,,Anaheim,CA,
17885,,,Anaheim,CA,
18345,,,Anaheim,CA,
19336,,,Anaheim,CA,
21040,,,Anaheim,CA,
25469,,,Anaheim,CA,
29301,,,Anaheim,CA,
30780,,,Anaheim,CA,
31419,,,Anaheim,CA,
231,,,Anchorage,AK,
244,,,Anchorage,AK,
260,,,Anchorage,AK,
265,,,Anchorage,AK,
400,,,Anchorage,AK,
525,,,Anchorage,AK,
818,,,Anchorage,AK,
1143,,,Anchorage,AK,
1699,,,Anchorage,AK,
1809,,,Anchorage,AK,
1867,,,Anchorage,AK,
1918,,,Anchorage,AK,
1919,,,Anchorage,AK,
1947,,,Anchorage,AK,
2490,,,Anchorage,AK,
2502,,,Anchorage,AK,
2534,,,Anchorage,AK,
2606,,,Anchorage,AK,
2679,,,Anchorage,AK,
2794,,,Anchorage,AK,
3057,,,Anchorage,AK,
4248,,,Anchorage,AK,
5256,,,Anchorage,AK,
6411,,,Anchorage,AK,
7139,,,Anchorage,AK,
7386,,,Anchorage,AK,
8895,,,Anchorage,AK,
9093,,,Anchorage,AK,
9174,,,Anchorage,AK,
10225,,,Anchorage,AK,
10497,,,Anchorage,AK,
10660,,,Anchorage,AK,
10794,,,Anchorage,AK,
13894,,,Anchorage,AK,
14306,,,Anchorage,AK,
15077,,,Anchorage,AK,
15121,,,Anchorage,AK,
15243,,,Anchorage,AK,
15521,,,Anchorage,AK,
15715,,,Anchorage,AK,
15916,,,Anchorage,AK,
16246,,,Anchorage,AK,
17308,,,Anchorage,AK,
17326,,,Anchorage,AK,
17329,,,Anchorage,AK,
18067,,,Anchorage,AK,
18281,,,Anchorage,AK,
19313,,,Anchorage,AK,
20233,,,Anchorage,AK,
20331,,,Anchorage,AK,
20627,,,Anchorage,AK,
20700,,,Anchorage,AK,
20845,,,Anchorage,AK,
21049,,,Anchorage,AK,
21051,,,Anchorage,AK,
21357,,,Anchorage,AK,
21660,,,Anchorage,AK,
22200,,,Anchorage,AK,
22334,,,Anchorage,AK,
22350,,,Anchorage,AK,
22369,,,Anchorage,AK,
22668,,,Anchorage,AK,
22941,,,Anchorage,AK,
23946,,,Anchorage,AK,
24729,,,Anchorage,AK,
26270,,,Anchorage,AK,
26719,,,Anchorage,AK,
27076,,,Anchorage,AK,
27732,,,Anchorage,AK,
28005,,,Anchorage,AK,
28119,,,Anchorage,AK,
29171,,,Anchorage,AK,
29331,,,Anchorage,AK,
30005,,,Anchorage,AK,
31019,,,Anchorage,AK,
31243,,,Anchorage,AK,
10420,,,Anderson,CA,
30621,,,Anderson,SC,
6634,,,Andover,MA,
20322,,,Andover,KS,
14455,,,Aneta,ND,
15429,,,Angels Camp,CA,
19930,,,Angleton,TX,
16271,,,Ankeny,IA,
5002,,,Ann Arbor,MI,
7403,,,Ann Arbor,MI,
12111,,,Ann Arbor,MI,
17124,,,Ann Arbor,MI,
25976,,,Ann Arbor,MI,
889,,,Annandale,VA,
5745,,,Annandale,VA,
17571,,,Annapolis,MD,
18257,,,Annapolis,MD,
19643,,,Anoka,MN,
5176,,,Antelope,CA,
6198,,,Antelope,CA,
10530,,,Antelope,CA,
13500,,,Antelope,CA,
18988,,,Antelope,OR,
18989,,,Antelope,OR,
21034,,,Antelope,CA,
5415,,,Anthem,AZ,
11072,,,Anthem,AZ,
18001,,,Anthem,AZ,
19387,,,Anthem,AZ,
25058,,,Anthem,AZ,
1457,,,Antioch,CA,
4058,,,Antioch,CA,
5136,,,Antioch,CA,
10148,,,Antioch,CA,
11866,,,Antioch,TN,
12512,,,Antioch,CA,
14392,,,Antioch,CA,
14995,,,Antioch,CA,
15772,,,Antioch,TN,
15961,,,Antioch,TN,
22695,,,Antioch,CA,
10029,,,Apache Jct,AZ,
18549,,,Apache Junction,AZ,
13795,,,Apex,NC,
19202,,,Apex,NC,
30193,,,Apopka,FL,
31240,,,Apopka,FL,
17165,,,Apple Valley,CA,
18467,,,Apple Valley,CA,
29596,,,Apple Valley,MN,
7704,,,Applegate,OR,
30814,,,Applegate,OR,
24332,,,Appleton,WA,
27842,,,Appleton,WI,
18631,,,Appomattox,VA,
879,,,Aptos,CA,
1262,,,Aptos,CA,
9834,,,Aptos,CA,
19562,,,Aptos,CA,
24591,,,Aptos,CA,
13014,,,Aquebogue,NY,
4078,,,Arcadia,CA,
5552,,,Arcadia,CA,
6292,,,Arcadia,CA,
8339,,,Arcadia,CA,
9239,,,Arcadia,CA,
13627,,,Arcadia,CA,
19444,,,Arcadia,CA,
21329,,,Arcadia,CA,
24258,,,Arcadia,CA,
29163,,,Arcadia,CA,
30565,,,Arcadia,CA,
31120,,,Arcadia,CA,
4736,,,Arcata,CA,
16932,,,Arcata,CA,
18904,,,Arcata,CA,
27207,,,Arcata,CA,
29946,,,Arden Hills,MN,
8978,,,Ariel,WA,
1102,,,Arizona City,AZ,
24331,,,Arkansas City,KS,
12945,,,Arlee,MT,
2417,,,Arlington,VA,
3081,,,Arlington,VA,
3323,,,Arlington,VA,
5261,,,Arlington,VA,
6101,,,Arlington,VA,
7015,,,Arlington,VA,
7882,,,Arlington,VA,
8126,,,Arlington,WA,
11287,,,Arlington,VA,
11575,,,Arlington,VA,
12048,,,Arlington,OR,
14183,,,Arlington,OR,
16590,,,Arlington,WA,
16806,,,Arlington,TX,
17561,,,Arlington,OR,
18423,,,Arlington,TX,
20301,,,Arlington,VA,
20404,,,Arlington,OR,
22393,,,Arlington,VA,
23046,,,Arlington,TX,
23070,,,Arlington,VA,
26286,,,Arlington,TX,
29840,,,Arlington,VA,
30003,,,Arlington,TX,
30229,,,Arlington,OR,
30835,,,Arlington,WA,
11598,,,Arlington Heights,IL,
14021,,,Arlington Heights,IL,
6013,,,Arnold,MD,
1464,,,Aromas,CA,
17484,,,Arroyo Grande,CA,
18998,,,Arroyo Grande,CA,
7251,,,Arvada,CO,
14204,,,Arvada,CO,
16207,,,Arvada,CO,
20961,,,Arvada,CO,
24404,,,Arvada,CO,
27780,,,Arvada,CO,
31184,,,Arvada,CO,
2724,,,Ashburn,VA,
3301,,,Ashburn,VA,
11529,,,Ashburn,VA,
12580,,,Ashburn,VA,
16721,,,Ashburn,VA,
13710,,,Asheville,NC,
24568,,,Asheville,NC,
1577,,,Ashland,OR,
2488,,,Ashland,OR,
3608,,,Ashland,OR,
3722,,,Ashland,OR,
4103,,,Ashland,OR,
5563,,,Ashland,OR,
6979,,,Ashland,OR,
7098,,,Ashland,OR,
8008,,,Ashland,OR,
8135,,,Ashland,OR,
8936,,,Ashland,OR,
10004,,,Ashland,OR,
10486,,,Ashland,OR,
10897,,,Ashland,OR,
12370,,,Ashland,OR,
12418,,,Ashland,OR,
12969,,,Ashland,OR,
13136,,,Ashland,OR,
14161,,,Ashland,OR,
14184,,,Ashland,OR,
14194,,,Ashland,OR,
14576,,,Ashland,OR,
14975,,,Ashland,OR,
15387,,,Ashland,OR,
15861,,,Ashland,OR,
16212,,,Ashland,OR,
17440,,,Ashland,OR,
17846,,,Ashland,OR,
18793,,,Ashland,OR,
19887,,,Ashland,OR,
19997,,,Ashland,OR,
21645,,,Ashland,OR,
23665,,,Ashland,OR,
23890,,,Ashland,OR,
23909,,,Ashland,OR,
24867,,,Ashland,OR,
25090,,,Ashland,OR,
25619,,,Ashland,OR,
26054,,,Ashland,OR,
26110,,,Ashland,OR,
26309,,,Ashland,OR,
27536,,,Ashland,OR,
29093,,,Ashland,OR,
30766,,,Ashland,OR,
15888,,,Asotin,WA,
17884,,,Asotin,WA,
6607,,,Aspen,CO,
270,,,Astoria,OR,
511,,,Astoria,OR,
1171,,,Astoria,OR,
2217,,,Astoria,OR,
2407,,,Astoria,OR,
3126,,,Astoria,OR,
4159,,,Astoria,OR,
5124,,,Astoria,OR,
5125,,,Astoria,OR,
6877,,,Astoria,OR,
7024,,,Astoria,OR,
7934,,,Astoria,OR,
8489,,,Astoria,OR,
8511,,,Astoria,OR,
9787,,,Astoria,OR,
10581,,,Astoria,OR,
10770,,,Astoria,OR,
11464,,,Astoria,OR,
11763,,,Astoria,OR,
12341,,,Astoria,NY,
14221,,,Astoria,OR,
14759,,,Astoria,OR,
15131,,,Astoria,OR,
15135,,,Astoria,OR,
15413,,,Astoria,OR,
15668,,,Astoria,OR,
15767,,,Astoria,OR,
16294,,,Astoria,OR,
16835,,,Astoria,OR,
17595,,,Astoria,OR,
17726,,,Astoria,OR,
18114,,,Astoria,OR,
20799,,,Astoria,OR,
20997,,,Astoria,OR,
21122,,,Astoria,OR,
21440,,,Astoria,OR,
21451,,,Astoria,OR,
21822,,,Astoria,OR,
22005,,,Astoria,OR,
22760,,,Astoria,OR,
23036,,,Astoria,OR,
23779,,,Astoria,OR,
24207,,,Astoria,OR,
24608,,,Astoria,NY,
25389,,,Astoria,OR,
25539,,,Astoria,OR,
25820,,,Astoria,NY,
25864,,,Astoria,OR,
25951,,,Astoria,OR,
26415,,,Astoria,OR,
27000,,,Astoria,OR,
27293,,,Astoria,OR,
27554,,,Astoria,OR,
29589,,,Astoria,OR,
29866,,,Astoria,OR,
29936,,,Astoria,OR,
13596,,,Atascadero,CA,
15920,,,Atascadero,CA,
16697,,,Atascadero,CA,
274,,,Athena,OR,
5543,,,Athena,OR,
6704,,,Athena,OR,
8114,,,Athena,OR,
13910,,,Athena,OR,
15646,,,Athena,OR,
18712,,,Athena,OR,
1942,,,Athens,OH,
3403,,,Athens,GA,
16071,,,Athens,GA,
26560,,,Athens,GA,
31074,,,Athens,GA,
3087,,,Atherton,CA,
7528,,,Atherton,CA,
13002,,,Atherton,CA,
2132,,,Atlanta,GA,
2373,,,Atlanta,GA,
2442,,,Atlanta,GA,
5751,,,Atlanta,GA,
5809,,,Atlanta,GA,
6459,,,Atlanta,GA,
6596,,,Atlanta,GA,
8303,,,Atlanta,GA,
10769,,,Atlanta,GA,
11364,,,Atlanta,GA,
12217,,,Atlanta,GA,
12674,,,Atlanta,GA,
12871,,,Atlanta,GA,
14374,,,Atlanta,GA,
15081,,,Atlanta,GA,
16845,,,Atlanta,GA,
16977,,,Atlanta,GA,
21891,,,Atlanta,GA,
21948,,,Atlanta,GA,
22231,,,Atlanta,GA,
25562,,,Atlanta,GA,
25771,,,Atlanta,GA,
29981,,,Atlanta,GA,
30601,,,Atlanta,GA,
31079,,,Atlanta,GA,
1094,,,Atlantic Beach,FL,
10907,,,Atoka,OK,
8001,,,Atwater,CA,
357,,,Auburn,WA,
838,,,Auburn,WA,
1441,,,Auburn,CA,
1488,,,Auburn,WA,
2624,,,Auburn,CA,
3548,,,Auburn,WA,
3656,,,Auburn,WA,
3690,,,Auburn,WA,
5079,,,Auburn,WA,
5758,,,Auburn,WA,
5759,,,Auburn,WA,
7601,,,Auburn,CA,
7602,,,Auburn,CA,
9253,,,Auburn,WA,
9784,,,Auburn,WA,
12090,,,Auburn,WA,
12937,,,Auburn,WA,
13658,,,Auburn,WA,
15210,,,Auburn,WA,
15263,,,Auburn,WA,
15301,,,Auburn,WA,
15553,,,Auburn,WA,
16462,,,Auburn,WA,
16490,,,Auburn,CA,
16667,,,Auburn,CA,
16779,,,Auburn,WA,
17314,,,Auburn,CA,
17450,,,Auburn,WA,
17634,,,Auburn,CA,
17834,,,Auburn,CA,
19775,,,Auburn,AL,
20239,,,Auburn,WA,
20334,,,Auburn,WA,
20391,,,Auburn,WA,
20724,,,Auburn,WA,
22037,,,Auburn,WA,
22474,,,Auburn,WA,
22798,,,Auburn,WA,
23062,,,Auburn,WA,
23954,,,Auburn,WA,
25945,,,Auburn,WA,
27037,,,Auburn,WA,
29112,,,Auburn,WA,
30660,,,Auburn,WA,
31525,,,Auburn,AL,
15494,,,Augusta,GA,
15642,,,Augusta,GA,
22661,,,Augusta,GA,
10271,,,Auke Bay,AK,
236,,,Aumsville,OR,
1019,,,Aumsville,OR,
1144,,,Aumsville,OR,
2403,,,Aumsville,OR,
3098,,,Aumsville,OR,
3557,,,Aumsville,OR,
6270,,,Aumsville,OR,
7901,,,Aumsville,OR,
8818,,,Aumsville,OR,
10783,,,Aumsville,OR,
11222,,,Aumsville,OR,
14094,,,Aumsville,OR,
15352,,,Aumsville,OR,
17850,,,Aumsville,OR,
20680,,,Aumsville,OR,
20999,,,Aumsville,OR,
21500,,,Aumsville,OR,
22004,,,Aumsville,OR,
23996,,,Aumsville,OR,
24497,,,Aumsville,OR,
24660,,,Aumsville,OR,
24864,,,Aumsville,OR,
24935,,,Aumsville,OR,
25699,,,Aumsville,OR,
26512,,,Aumsville,OR,
26556,,,Aumsville,OR,
26842,,,Aumsville,OR,
26980,,,Aumsville,OR,
28098,,,Aumsville,OR,
28622,,,Aumsville,OR,
29762,,,Aumsville,OR,
203,,,Aurora,CO,
222,,,Aurora,OR,
539,,,Aurora,CO,
1379,,,Aurora,OR,
2780,,,Aurora,CO,
2821,,,Aurora,OR,
2857,,,Aurora,OR,
3658,,,Aurora,OR,
4147,,,Aurora,OR,
4409,,,Aurora,OR,
4921,,,Aurora,CO,
4943,,,Aurora,OR,
5149,,,Aurora,OR,
5253,,,Aurora,CO,
5590,,,Aurora,OR,
6110,,,Aurora,IL,
6156,,,Aurora,OR,
6683,,,Aurora,OR,
7942,,,Aurora,OR,
8164,,,Aurora,OR,
8165,,,Aurora,OR,
8296,,,Aurora,OR,
8390,,,Aurora,OR,
8880,,,Aurora,OR,
9343,,,Aurora,OR,
9424,,,Aurora,OR,
10040,,,Aurora,CO,
10524,,,Aurora,CO,
11818,,,Aurora,OR,
12322,,,Aurora,OR,
13094,,,Aurora,OR,
13142,,,Aurora,OR,
13432,,,Aurora,CO,
13611,,,Aurora,OR,
14388,,,Aurora,CO,
14599,,,Aurora,OR,
14974,,,Aurora,OR,
15775,,,Aurora,OR,
15868,,,Aurora,OR,
16728,,,Aurora,CO,
17031,,,Aurora,OR,
17871,,,Aurora,OR,
17900,,,Aurora,CO,
18845,,,Aurora,OR,
19297,,,Aurora,CO,
19407,,,Aurora,CO,
20403,,,Aurora,OR,
20779,,,Aurora,OR,
21283,,,Aurora,OR,
21402,,,Aurora,CO,
21627,,,Aurora,OR,
21636,,,Aurora,CO,
21756,,,Aurora,OR,
21768,,,Aurora,OR,
21818,,,Aurora,OR,
22338,,,Aurora,OR,
22507,,,Aurora,OR,
22649,,,Aurora,CO,
22810,,,Aurora,OR,
24028,,,Aurora,CO,
24333,,,Aurora,CO,
24895,,,Aurora,CO,
24918,,,Aurora,OR,
25674,,,Aurora,OR,
25827,,,Aurora,OR,
27036,,,Aurora,OR,
27106,,,Aurora,OR,
27608,,,Aurora,OR,
29497,,,Aurora,OR,
29684,,,Aurora,OR,
29782,,,Aurora,OR,
30295,,,Aurora,OR,
30358,,,Aurora,CO,
31015,,,Aurora,OR,
31040,,,Aurora,CO,
145,,,Austin,TX,
204,,,Austin,TX,
479,,,Austin,TX,
664,,,Austin,TX,
1133,,,Austin,TX,
2813,,,Austin,TX,
3170,,,Austin,TX,
3727,,,Austin,TX,
3889,,,Austin,TX,
4040,,,Austin,TX,
5464,,,Austin,TX,
6310,,,Austin,TX,
6323,,,Austin,TX,
6957,,,Austin,TX,
7754,,,Austin,TX,
10802,,,Austin,TX,
12300,,,Austin,TX,
12607,,,Austin,TX,
13191,,,Austin,TX,
13936,,,Austin,TX,
14757,,,Austin,TX,
15213,,,Austin,TX,
15663,,,Austin,TX,
16177,,,Austin,TX,
17864,,,Austin,MN,
19097,,,Austin,TX,
19287,,,Austin,TX,
20380,,,Austin,TX,
22240,,,Austin,TX,
22455,,,Austin,TX,
22548,,,Austin,TX,
22562,,,Austin,TX,
22652,,,Austin,TX,
22678,,,Austin,TX,
22885,,,Austin,TX,
24827,,,Austin,TX,
25136,,,Austin,TX,
25192,,,Austin,TX,
25416,,,Austin,TX,
25670,,,Austin,TX,
26037,,,Austin,TX,
27005,,,Austin,TX,
27729,,,Austin,TX,
28390,,,Austin,TX,
29012,,,Austin,TX,
30203,,,Austin,TX,
30317,,,Austin,TX,
30677,,,Austin,TX,
31199,,,Austin,TX,
29730,,,Avenal,CA,
1388,,,Avon,IN,
4727,,,Avon,IN,
13517,,,Avon,CO,
23494,,,Avon,MN,
9159,,,Avon Lake,OH,
4815,,,Avondale,AZ,
11260,,,Avondale,AZ,
16492,,,Avondale Estates,GA,
8743,,,Bacliff,TX,
22394,,,Bagdad,FL,
5533,,,Bailey,CO,
10010,,,Bainbridge Is,WA,
18655,,,Bainbridge Is,WA,
841,,,Bainbridge Island,WA,
929,,,Bainbridge Island,WA,
4338,,,Bainbridge Island,WA,
11536,,,Bainbridge Island,WA,
13996,,,Bainbridge Island,WA,
15499,,,Bainbridge Island,WA,
16883,,,Bainbridge Island,WA,
18495,,,Bainbridge Island,WA,
18733,,,Bainbridge Island,WA,
23477,,,Bainbridge Island,WA,
23519,,,Bainbridge Island,WA,
24538,,,Bainbridge Island,WA,
27328,,,Bainbridge Island,WA,
30834,,,Bainbridge Island,WA,
188,,,Baker City,OR,
463,,,Baker City,OR,
1695,,,Baker City,OR,
3198,,,Baker City,OR,
3899,,,Baker City,OR,
6140,,,Baker City,OR,
7594,,,Baker City,OR,
8045,,,Baker City,OR,
8843,,,Baker City,OR,
10536,,,Baker City,OR,
10921,,,Baker City,OR,
11029,,,Baker City,OR,
11832,,,Baker City,OR,
12242,,,Baker City,OR,
14181,,,Baker City,OR,
14289,,,Baker City,OR,
14408,,,Baker City,OR,
16626,,,Baker City,OR,
16741,,,Baker City,OR,
17125,,,Baker City,OR,
17644,,,Baker City,OR,
18119,,,Baker City,OR,
18120,,,Baker City,OR,
18630,,,Baker City,OR,
18846,,,Baker City,OR,
20090,,,Baker City,OR,
20979,,,Baker City,OR,
21718,,,Baker City,OR,
22009,,,Baker City,OR,
22312,,,Baker City,OR,
23331,,,Baker City,OR,
23795,,,Baker City,OR,
24816,,,Baker City,OR,
26954,,,Baker City,OR,
27260,,,Baker City,OR,
27972,,,Baker City,OR,
30634,,,Baker City,OR,
3007,,,Bakersfield,CA,
5182,,,Bakersfield,CA,
5536,,,Bakersfield,CA,
6172,,,Bakersfield,CA,
6608,,,Bakersfield,CA,
11157,,,Bakersfield,CA,
11440,,,Bakersfield,CA,
12219,,,Bakersfield,CA,
13338,,,Bakersfield,CA,
13960,,,Bakersfield,CA,
15100,,,Bakersfield,CA,
15133,,,Bakersfield,CA,
15554,,,Bakersfield,CA,
18127,,,Bakersfield,CA,
19538,,,Bakersfield,CA,
20124,,,Bakersfield,CA,
23469,,,Bakersfield,CA,
25762,,,Bakersfield,CA,
26578,,,Baldwin Park,CA,
28074,,,Baldwin Park,CA,
2750,,,Baltimore,MD,
9999,,,Baltimore,MD,
13155,,,Baltimore,MD,
16712,,,Baltimore,MD,
20213,,,Baltimore,MD,
24682,,,Baltimore,MD,
2297,,,Bandon,OR,
2308,,,Bandon,OR,
4954,,,Bandon,OR,
15369,,,Bandon,OR,
15624,,,Bandon,OR,
15748,,,Bandon,OR,
15792,,,Bandon,OR,
17417,,,Bandon,OR,
19496,,,Bandon,OR,
22618,,,Bandon,OR,
24199,,,Bandon,OR,
26136,,,Bandon,OR,
26761,,,Bandon,OR,
28196,,,Bandon,OR,
28300,,,Bandon,OR,
30813,,,Bandon,OR,
31217,,,Bandon,OR,
475,,,Banks,OR,
1593,,,Banks,OR,
3784,,,Banks,OR,
4104,,,Banks,OR,
5596,,,Banks,OR,
8036,,,Banks,OR,
8081,,,Banks,OR,
8535,,,Banks,OR,
9203,,,Banks,OR,
9386,,,Banks,OR,
11854,,,Banks,OR,
17655,,,Banks,OR,
22174,,,Banks,OR,
22472,,,Banks,OR,
22543,,,Banks,OR,
23258,,,Banks,OR,
23259,,,Banks,OR,
24433,,,Banks,OR,
25231,,,Banks,OR,
29434,,,Banks,OR,
29851,,,Banks,OR,
31262,,,Banks,OR,
16851,,,Banning,CA,
17008,,,Banning,CA,
1023,,,Barlow,OR,
27151,,,Barlow,OR,
27222,,,Barlow,OR,
22485,,,Barnhart,MO,
22855,,,Barrigada,GU,
23098,,,Barrigada,GU,
3802,,,Barrington,IL,
10632,,,Barrington,IL,
19568,,,Barrington,IL,
8735,,,Bartow,FL,
17396,,,Basalt,CO,
12214,,,Baton Rouge,LA,
22929,,,Baton Rouge,LA,
676,,,Battle Ground,WA,
944,,,Battle Ground,WA,
2245,,,Battle Ground,WA,
2440,,,Battle Ground,WA,
5352,,,Battle Ground,WA,
5560,,,Battle Ground,WA,
5711,,,Battle Ground,WA,
7195,,,Battle Ground,WA,
7891,,,Battle Ground,WA,
9130,,,Battle Ground,WA,
9633,,,Battle Ground,WA,
9870,,,Battle Ground,WA,
10369,,,Battle Ground,WA,
10959,,,Battle Ground,WA,
11514,,,Battle Ground,WA,
11875,,,Battle Ground,WA,
14182,,,Battle Ground,WA,
14299,,,Battle Ground,WA,
15750,,,Battle Ground,WA,
16241,,,Battle Ground,WA,
16914,,,Battle Ground,WA,
16920,,,Battle Ground,WA,
17774,,,Battle Ground,WA,
18185,,,Battle Ground,WA,
18954,,,Battle Ground,WA,
19049,,,Battle Ground,WA,
19379,,,Battle Ground,WA,
20033,,,Battle Ground,WA,
20221,,,Battle Ground,WA,
20300,,,Battle Ground,WA,
22111,,,Battle Ground,WA,
22835,,,Battle Ground,WA,
23000,,,Battle Ground,WA,
23255,,,Battle Ground,WA,
24195,,,Battle Ground,WA,
28373,,,Battle Ground,WA,
30010,,,Battle Ground,WA,
30116,,,Battle Ground,WA,
30155,,,Battle Ground,WA,
30194,,,Battle Ground,WA,
30387,,,Battle Ground,WA,
30535,,,Battle Ground,WA,
3155,,,Bay City,OR,
11639,,,Bay City,OR,
13004,,,Bay City,OR,
16227,,,Bay City,OR,
16242,,,Bay City,OR,
18277,,,Bay City,OR,
19318,,,Bay City,OR,
26118,,,Bay City,OR,
31209,,,Bay City,OR,
27728,,,Bay Point,CA,
30926,,,Beatrice,NE,
464,,,Beaufort,SC,
4437,,,Beaumont,CA,
6271,,,Beaumont,TX,
11615,,,Beaumont,CA,
20154,,,Beaumont,CA,
7289,,,Beaux Arts,WA,
4970,,,Beaver,OR,
13792,,,Beaver,OR,
20014,,,Beaver,OR,
679,,,Beavercreek,OR,
685,,,Beavercreek,OR,
732,,,Beavercreek,OR,
4039,,,Beavercreek,OR,
4421,,,Beavercreek,OR,
4700,,,Beavercreek,OR,
4955,,,Beavercreek,OR,
8204,,,Beavercreek,OR,
8689,,,Beavercreek,OR,
8912,,,Beavercreek,OR,
8988,,,Beavercreek,OR,
9217,,,Beavercreek,OR,
10373,,,Beavercreek,OR,
10577,,,Beavercreek,OR,
11693,,,Beavercreek,OR,
12250,,,Beavercreek,OR,
15679,,,Beavercreek,OR,
16108,,,Beavercreek,OR,
16544,,,Beavercreek,OR,
17394,,,Beavercreek,OR,
17715,,,Beavercreek,OR,
19272,,,Beavercreek,OR,
20854,,,Beavercreek,OR,
22007,,,Beavercreek,OR,
24738,,,Beavercreek,OR,
25240,,,Beavercreek,OR,
29801,,,Beavercreek,OR,
3,,,Beaverton,OR,
76,,,Beaverton,OR,
97,,,Beaverton,OR,
113,,,Beaverton,OR,
130,,,Beaverton,OR,
171,,,Beaverton,OR,
173,,,Beaverton,OR,
179,,,Beaverton,OR,
190,,,Beaverton,OR,
196,,,Beaverton,OR,
247,,,Beaverton,OR,
267,,,Beaverton,OR,
311,,,Beaverton,OR,
333,,,Beaverton,OR,
339,,,Beaverton,OR,
389,,,Beaverton,OR,
421,,,Beaverton,OR,
436,,,Beaverton,OR,
458,,,Beaverton,OR,
459,,,Beaverton,OR,
461,,,Beaverton,OR,
474,,,Beaverton,OR,
482,,,Beaverton,OR,
490,,,Beaverton,OR,
513,,,Beaverton,OR,
551,,,Beaverton,OR,
553,,,Beaverton,OR,
569,,,Beaverton,OR,
586,,,Beaverton,OR,
597,,,Beaverton,OR,
598,,,Beaverton,OR,
607,,,Beaverton,OR,
617,,,Beaverton,OR,
656,,,Beaverton,OR,
661,,,Beaverton,OR,
681,,,Beaverton,OR,
684,,,Beaverton,OR,
711,,,Beaverton,OR,
724,,,Beaverton,OR,
735,,,Beaverton,OR,
739,,,Beaverton,OR,
744,,,Beaverton,OR,
754,,,Beaverton,OR,
777,,,Beaverton,OR,
820,,,Beaverton,OR,
859,,,Beaverton,OR,
882,,,Beaverton,OR,
893,,,Beaverton,OR,
899,,,Beaverton,OR,
951,,,Beaverton,OR,
1074,,,Beaverton,OR,
1110,,,Beaverton,OR,
1191,,,Beaverton,OR,
1217,,,Beaverton,OR,
1220,,,Beaverton,OR,
1389,,,Beaverton,OR,
1395,,,Beaverton,OR,
1413,,,Beaverton,OR,
1478,,,Beaverton,OR,
1509,,,Beaverton,OR,
1623,,,Beaverton,OR,
1672,,,Beaverton,OR,
1704,,,Beaverton,OR,
1731,,,Beaverton,OR,
1732,,,Beaverton,OR,
1747,,,Beaverton,OR,
1814,,,Beaverton,OR,
1837,,,Beaverton,OR,
1848,,,Beaverton,OR,
1893,,,Beaverton,OR,
1953,,,Beaverton,OR,
1973,,,Beaverton,OR,
2006,,,Beaverton,OR,
2014,,,Beaverton,OR,
2017,,,Beaverton,OR,
2022,,,Beaverton,OR,
2050,,,Beaverton,OR,
2075,,,Beaverton,OR,
2079,,,Beaverton,OR,
2092,,,Beaverton,OR,
2137,,,Beaverton,OR,
2146,,,Beaverton,OR,
2160,,,Beaverton,OR,
2167,,,Beaverton,OR,
2171,,,Beaverton,OR,
2207,,,Beaverton,OR,
2228,,,Beaverton,OR,
2260,,,Beaverton,OR,
2293,,,Beaverton,OR,
2317,,,Beaverton,OR,
2393,,,Beaverton,OR,
2398,,,Beaverton,OR,
2409,,,Beaverton,OR,
2414,,,Beaverton,OR,
2444,,,Beaverton,OR,
2465,,,Beaverton,OR,
2487,,,Beaverton,OR,
2520,,,Beaverton,OR,
2521,,,Beaverton,OR,
2540,,,Beaverton,OR,
2544,,,Beaverton,OR,
2546,,,Beaverton,OR,
2575,,,Beaverton,OR,
2604,,,Beaverton,OR,
2637,,,Beaverton,OR,
2655,,,Beaverton,OR,
2664,,,Beaverton,OR,
2767,,,Beaverton,OR,
2778,,,Beaverton,OR,
2801,,,Beaverton,OR,
2808,,,Beaverton,OR,
2864,,,Beaverton,OR,
2888,,,Beaverton,OR,
2912,,,Beaverton,OR,
2930,,,Beaverton,OR,
2935,,,Beaverton,OR,
2947,,,Beaverton,OR,
2962,,,Beaverton,OR,
2974,,,Beaverton,OR,
2983,,,Beaverton,OR,
2999,,,Beaverton,OR,
3000,,,Beaverton,OR,
3026,,,Beaverton,OR,
3062,,,Beaverton,OR,
3101,,,Beaverton,OR,
3103,,,Beaverton,OR,
3111,,,Beaverton,OR,
3125,,,Beaverton,OR,
3134,,,Beaverton,OR,
3154,,,Beaverton,OR,
3189,,,Beaverton,OR,
3228,,,Beaverton,OR,
3260,,,Beaverton,OR,
3263,,,Beaverton,OR,
3325,,,Beaverton,OR,
3328,,,Beaverton,OR,
3351,,,Beaverton,OR,
3352,,,Beaverton,OR,
3360,,,Beaverton,OR,
3372,,,Beaverton,OR,
3388,,,Beaverton,OR,
3400,,,Beaverton,OR,
3418,,,Beaverton,OR,
3421,,,Beaverton,OR,
3482,,,Beaverton,OR,
3500,,,Beaverton,OR,
3512,,,Beaverton,OR,
3528,,,Beaverton,OR,
3530,,,Beaverton,OR,
3539,,,Beaverton,OR,
3559,,,Beaverton,OR,
3564,,,Beaverton,OR,
